year,Date,S&P 100,S&P 500,S&P 600,Dow Jones,Nasdaq,Russell 2000,Barron's 400,Wilshire 5000
1,11-Jan-2013,1.0047992297161081,1.0038050556779203,0.9988632211440868,1.0039612332073709,1.0077281197810206,1.0018426889609282,1.0,1.0039750859513619
2,18-Jan-2013,1.005225489608912,1.0094629937841786,1.0162581798967605,1.0119561728088444,1.0029050143491072,1.013658503355019,1.0,1.0097875849555293
3,25-Jan-2013,1.0086092616589957,1.0114268025141657,1.016817981842179,1.0180428873894662,1.0047851316389713,1.0139336917562725,1.0,1.0122828941175706
4,1-Feb-2013,1.0067784095104482,1.006793261297706,1.001888016992153,1.0081901384429166,1.0093310177762396,1.0065838893553092,1.0,1.0065475747680452
5,8-Feb-2013,1.0019068853228503,1.003145713964723,1.0055159688279056,0.9987994109833194,1.0046459689849327,1.0027107111501317,1.0,1.0035665910194282
6,15-Feb-2013,1.001361560084329,1.0012253529477644,1.00817975948774,0.9991988834393271,0.9994238964015443,1.0103757374106626,1.0,1.0017921943365897
7,22-Feb-2013,0.9994882816497799,0.9972430401568637,0.992448153670391,1.0013453241938068,0.990535803234932,0.9924172669663651,1.0,0.9960899551136986
8,1-Mar-2013,1.000043884029139,1.0017154922143046,0.9997463563108501,1.0063633123508542,1.002504886426172,0.9984500354745403,1.0,1.0012762299936953
9,8-Mar-2013,1.021385211731149,1.0217230931366093,1.0259953161592508,1.021818127619829,1.0235445178468896,1.0303586850764705,1.0,1.0228990172338313
10,15-Mar-2013,1.0049837455425552,1.0061372632447556,1.0114319409571635,1.00812943189135,1.0014486633768653,1.0105888594164456,1.0,1.0067030590199657
11,22-Mar-2013,0.9983184894905593,0.9975587877234574,0.9941511669456303,0.9998566911784463,0.9987473338524562,0.9934801780614816,1.0,0.9973689617703481
12,28-Mar-2013,1.0057096364388998,1.0079003654721914,1.00522114184102,1.0045830941639453,1.0069399075500771,1.005569234996354,1.0,1.0077289563341498
52,3-Jan-2014,0.9941796042617961,0.9945530574562832,0.9924669583652846,0.9994890283710626,0.9940624406063624,0.9956937016079718,0.9953542164895911,0.9952588917287917
53,10-Jan-2014,1.0018126814212402,1.006006432343,0.9996060964154774,0.99799999878567,1.0103463047355823,1.0073004696866161,1.005888492821553,1.0068466633452307
54,17-Jan-2014,0.9992420074576686,0.9980080005644903,1.0000151561079116,1.0013086289814779,1.0054902674708839,1.0033489905798907,0.9933628318584071,0.9988735000379835
55,24-Jan-2014,0.9742454088311941,0.9736716158155218,0.9812370227792849,0.9647933962630996,0.983464281800466,0.9792028619600661,0.9738652265604982,0.9747910759763028
56,31-Jan-2014,0.9917365750740946,0.9956990208290277,0.9877670172837218,0.98864797838166,0.9941160368880158,0.9884191481737216,0.9967416162392989,0.9955309692661288
57,7-Feb-2014,1.0070786374572622,1.0080949629471725,0.9878344357398634,1.0060660494240024,1.0053559070928,0.987328452178834,0.9978071065989847,1.0056769871602182
58,14-Feb-2014,1.0217279231475311,1.023155001057306,1.0267361056147404,1.0228129780272102,1.0286413014498796,1.0292508172495634,1.0266370925074273,1.0242359901277585
59,21-Feb-2014,0.9935513248089395,0.9987055579425985,1.0101137800252844,0.9968373921887487,1.0045664144692663,1.0134179131751377,1.0130621791441201,1.0007035122981767
60,28-Feb-2014,1.013513680898765,1.012634445200817,1.0185445221160598,1.0135630585035365,1.010486910712317,1.0157990091273623,1.0181960477401681,1.0128079412881263
61,7-Mar-2014,1.0103392647633946,1.009997579929549,1.0208142897816672,1.008026732493103,1.0065225666880218,1.0171508752947938,1.0156225980015372,1.010553821094068
62,14-Mar-2014,0.9797387202128947,0.9803465314902772,0.9829864067408473,0.9764750144656932,0.9790554907269464,0.9817920420170861,0.9803795432614989,0.9809648247137753
63,21-Mar-2014,1.01690227791839,1.013725266548261,1.0129175813508953,1.0147581769076546,1.007393885146276,1.010428217130378,1.0087424733672998,1.0130337001725103
64,28-Mar-2014,0.9984944878830557,0.995295756536648,0.9719437400483576,1.001244573774886,0.9717007381704503,0.9648831812889012,0.9812891006141305,0.9920143605318844
104,2-Jan-2015,0.9837611655537247,0.9853645925592572,0.9861543737318892,0.9877742580333905,0.9833467169836444,0.9864961611573307,0.9856311319373261,0.9861892215679868
105,9-Jan-2015,0.9940826446280991,0.9934943154212419,0.9863366996537086,0.9946380276106249,0.9951891444758726,0.9890557223890558,0.9904730068527494,0.9932004502017214
106,16-Jan-2015,0.9863323467792889,0.9875831984389748,0.9963862855128243,0.9872698150853255,0.9851851694383801,0.9923841171310978,0.9889376382795215,0.9885619167755715
107,23-Jan-2015,1.0149921330636098,1.0160442107139673,1.0081677183464057,1.0091956346575435,1.0266486563466959,1.0104364084477118,1.0173669042924314,1.0159814903804734
108,30-Jan-2015,0.9697278384303651,0.9723026386330185,0.9803457050100903,0.9712747416905267,0.9742238139675653,0.9802006846492224,0.9790905702571747,0.9741887856965857
109,6-Feb-2015,1.0322676410139302,1.0303159414332903,1.0394850681702916,1.0384119965394598,1.0235500211423787,1.0343833394829198,1.0399139670333855,1.0305968442274334
110,13-Feb-2015,1.021425569099396,1.0201997596656727,1.0123412499103108,1.01094349340142,1.0314981873366496,1.0146583047135533,1.0179372197309415,1.019528295335319
111,20-Feb-2015,1.0034653411736678,1.006347192881225,1.0045644623998864,1.0067199982241313,1.0126955519591978,1.00708019589087,1.0115616290569092,1.0067457296682318
112,27-Feb-2015,0.9987481519052912,0.997251575605364,1.0018485331677651,0.9995733289820976,1.0015254329626693,1.001282686172156,0.9970493085427848,0.9969599152250646
113,6-Mar-2015,0.9854452332328438,0.9842052744119745,0.9819713231358629,0.9847832920635095,0.9927148622049228,0.9871490307044927,0.9901233687513371,0.984757351582386
114,13-Mar-2015,0.9884758771929825,0.9913772293193515,1.0144295590808687,0.9939815577052528,0.9887140604419803,1.0120080162954204,1.0048075191760595,0.9938865161570312
115,20-Mar-2015,1.023294767551498,1.0266387454952761,1.0283072224421694,1.0213157581900367,1.0317462272361528,1.0277809339847743,1.026843472807096,1.0267356128295335
116,27-Mar-2015,0.9758262962200133,0.9776670935913856,0.9826334460853065,0.9771073470637396,0.9731021283537786,0.979500461950299,0.9841369561803048,0.9779195285021475
157,8-Jan-2016,0.9387226665788926,0.9403553920369482,0.9280674070324827,0.9381016847603707,0.9273516648327179,0.9210398894259126,0.9268287960345428,0.9393355707545125
158,15-Jan-2016,0.9816615629163842,0.978304188800383,0.9762760257932053,0.9780765854359814,0.9665757177036068,0.9632192697380998,0.9693734723295798,0.9753780420971443
159,22-Jan-2016,1.0136327376204026,1.014130498369967,1.0104168378160787,1.0065942877443697,1.0228944706600542,1.0128408684952168,1.013986767526562,1.0131201493321569
160,29-Jan-2016,1.0199685202151902,1.0174838743510408,1.0243589118168366,1.0231639959213372,1.004959509320044,1.0144220406403701,1.0174282678002124,1.0173926260811337
161,5-Feb-2016,0.967098141281065,0.9689780645693316,0.9606476704500356,0.9841294036911753,0.9456409367244987,0.9519403504027506,0.9621057029454774,0.9672791933565071
162,12-Feb-2016,0.9953796872953309,0.9918778755884152,0.9890276951550003,0.9857370917687599,0.994125790141962,0.9861711410076905,0.9899904464130623,0.9906168744935215
163,19-Feb-2016,1.0255536015504432,1.0284215832430634,1.0363563456526097,1.0261771746806028,1.038482908396753,1.0391156287616128,1.0392806228753153,1.0299151354509
164,26-Feb-2016,1.0113035870516187,1.0157838751055908,1.027632682014574,1.0151281205027578,1.0191011959337808,1.0269007237552104,1.0286793567720423,1.0173892674464218
165,4-Mar-2016,1.0241308510392875,1.0266625599958934,1.0421856860468766,1.0220433089723118,1.0275679832348321,1.043145837752367,1.0331521181659657,1.0298336692256145
166,11-Mar-2016,1.0097875791228346,1.0111000555002776,1.0071502762264606,1.012144575366163,1.0066673450610766,1.0052036638229829,1.007049105458589,1.0100289225437193
167,18-Mar-2016,1.0126373319948692,1.013544721316988,1.0145427913789495,1.022598210338395,1.0099358319627163,1.0129739968369562,1.01291505639246,1.0140393017321372
168,24-Mar-2016,0.995792395470767,0.9933449779954918,0.9815701468790053,0.995081892707203,0.9953812309071763,0.9799123149400455,0.9833758346148604,0.992268973566953
209,6-Jan-2017,1.0168645290136469,1.0170401504357187,1.0026373573917609,1.0101808466497324,1.025624544873605,1.0074790182222777,1.0073966955885776,1.0166139601127349
210,13-Jan-2017,0.9984526112185688,0.9989723229892224,0.9996310270540486,0.996089421853555,1.0096104733511317,1.0034886782517114,1.006847393865395,0.9994471443333987
211,20-Jan-2017,0.9964732413395722,0.9985360320754054,0.9853547019741384,0.9970591977262088,0.9966290643186727,0.985277504464123,0.9867752613811411,0.9970911408669949
212,27-Jan-2017,1.009860025522412,1.0102936191008713,1.0130504132630866,1.0134426105486136,1.0189817706598887,1.0139438547176094,1.0184173378726231,1.01025294270704
213,3-Feb-2017,1.000750298638603,1.0011897031843082,1.0035545589007109,0.9988892085013372,1.0010581580630233,1.0052090172904355,1.0005707390255039,1.0017949097167136
214,10-Feb-2017,1.0068857342974675,1.0081308598340746,1.009865215014144,1.0098602692579415,1.0118868420634681,1.00798351042211,1.0109356410632506,1.008393531784111
215,17-Feb-2017,1.018184133951228,1.0151375156513103,1.0064262511181206,1.0174983238255555,1.0182154921496374,1.0079346793007113,1.010575527970337,1.0141048574894909
216,24-Feb-2017,1.008256112698825,1.0068817094540568,0.997766343117764,1.0095863809484558,1.001152677534606,0.9961853328189962,0.9988035606036435,1.0053919554174244
217,3-Mar-2017,1.0086179746328054,1.006665709192596,0.9955344061697863,1.008834507745743,1.0043522071541116,0.9997203338783238,1.0044241427225247,1.005587398920376
218,10-Mar-2017,0.9982778850157072,0.9955856188525966,0.9775012361958134,0.9951094250087238,0.998463569390623,0.9792917446723045,0.989918585421702,0.993076159808138
219,17-Mar-2017,1.0003033117855584,1.0023813537890922,1.0232093174509496,1.0005568584000941,1.0066993873822234,1.0192344315368502,1.011196067722556,1.0045289329659097
220,24-Mar-2017,0.9845926431292285,0.9855902449279933,0.9717965016361797,0.9848001063370982,0.9877546178613794,0.9734966080257561,0.9800003177074231,0.9843297921008489
221,31-Mar-2017,1.006717480848443,1.0079949487623614,1.0225175028464837,1.0032286694192085,1.0142397842415343,1.0230910057284592,1.0182033326849511,1.0097170524541537
261,5-Jan-2018,1.0273929763766216,1.0260097770430243,1.0137995855852007,1.0233280014498838,1.0337761592492964,1.0159556108393955,1.0240108027513257,1.0237677679038084
262,12-Jan-2018,1.015622429168449,1.0157082186537374,1.021060283613224,1.0200554477865358,1.017445379846873,1.0204870481599477,1.0218956043956045,1.0158321397061083
263,19-Jan-2018,1.009031630958649,1.0086352934420582,1.0071194940000208,1.0104068527961079,1.0103731411116283,1.0035553433795863,1.010404064843939,1.008385449141297
264,26-Jan-2018,1.0227101228225095,1.0222645269188342,1.0035858083948896,1.0209034923664415,1.0230890439153915,1.0065284202224545,1.007569710515113,1.0203958608562222
265,2-Feb-2018,0.9613026789849214,0.9614531809653761,0.9631675122757944,0.9588322523707851,0.9647178104311749,0.9621966842033257,0.9586595719397387,0.9619253050701069
266,9-Feb-2018,0.9465252431227494,0.9483804165625803,0.9568728868350486,0.9478836219327174,0.9493906186342952,0.9551274179684217,0.9541773407156433,0.9489129782111062
267,16-Feb-2018,1.042857142857143,1.0430112042144641,1.0434758529020824,1.0425151606595868,1.0530919384565256,1.0444635413847236,1.0430289120801397,1.0432991407446879
268,23-Feb-2018,1.005352061412216,1.0055193212845233,1.00477681651717,1.0035928718311078,1.0135258520306045,1.0036539146772052,1.0014946028231386,1.0050022185972718
269,2-Mar-2018,0.9783519150861892,0.9795981509118042,0.9853467856954202,0.9695009757016894,0.989162358822415,0.9896591121812044,0.9859053725403494,0.9811424368579387
270,9-Mar-2018,1.0335817129785374,1.0354184858337205,1.040292490457606,1.032507867370118,1.041739518619099,1.0417240097314715,1.0389359197174413,1.0357112538758713
271,16-Mar-2018,0.9857034752679074,0.9875976558995467,0.9991651722218787,0.9846371173685867,0.9895751910178935,0.9930563382045405,0.9927825594258425,0.9885114357735809
272,23-Mar-2018,0.9352897473997027,0.9404980359809739,0.952210015988447,0.9433463839230418,0.9346002868220888,0.9521011317423789,0.9505917843214523,0.9423045099481101
273,29-Mar-2018,1.0215002515423517,1.0203263968843932,1.0166175578473005,1.024217276018561,1.0101220277805187,1.0128138906547999,1.017211064255593,1.0192098821590563
313,4-Jan-2019,1.0201930564862272,1.018586014627435,1.0263148498589638,1.016076384071042,1.0234398255301829,1.0320123774216694,1.0334518396031418,1.0199211964813715
314,11-Jan-2019,1.0201572818291555,1.025403445579279,1.0460501901846182,1.0240168206080615,1.0345191916733691,1.0482563824008693,1.0400972831130595,1.029069420448284
315,18-Jan-2019,1.028015835037195,1.0286758645127991,1.0246665853685575,1.0296049958430484,1.0266442706570198,1.024264533156462,1.029936619284967,1.0286493743437923
316,25-Jan-2019,0.9953958782954593,0.9977721280109035,0.9985934998052539,1.001248666840711,1.0010660548843617,1.0002360876897132,1.000522778192681,0.998715225703052
317,1-Feb-2019,1.0132300550118614,1.0156749575946802,1.0114845392099503,1.0132064259495819,1.0138188324684643,1.012948039248744,1.0134657012764052,1.0160267978929112
318,8-Feb-2019,0.9987328706772848,1.0004987936583005,1.0010818569378093,1.0016932726723586,1.0047261308365927,1.0028893845078395,0.9945055754415425,1.0014016386625715
319,15-Feb-2019,1.0233582039389661,1.025008493729412,1.0434950085064039,1.0,1.0238702693814914,1.0417289015460802,1.0416061853837724,1.0261904233467527
320,22-Feb-2019,1.0058294196853754,1.0061500216169477,1.0123559328985685,1.0368624167689982,1.0073791454162713,1.0132611119961765,1.009769207798302,1.0065825619666058
321,1-Mar-2019,1.006016031867827,1.0039460444664068,0.9913905741980573,0.9997891041767745,1.009006914600368,0.9997358590241878,0.9975073933248838,1.0038876672783383
322,8-Mar-2019,0.9826440446921934,0.9783784940560476,0.9544233185872353,0.9778654838640269,0.9753520245939951,0.9573739966281674,0.9618398204226842,0.9761895474001407
323,15-Mar-2019,1.0300898401374026,1.028949315912463,1.0139908797019848,1.0156631135894985,1.0378489067431231,1.0208032170736194,1.017848231322472,1.0280463826747483
324,22-Mar-2019,0.9932744412736075,0.9922869249737819,0.9692161520190025,0.9865932243846637,0.9940352707214514,0.9693474258789604,0.9668762437631586,0.9904079304073594
325,29-Mar-2019,1.010063837170827,1.012029092622942,1.023102310231023,1.0167184789462291,1.0113376607913203,1.0224580322991925,1.0240719473817657,1.012605220053876
